typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","19950101","1995","52","1995","400","JOR","Jordan","X","Export","0","W00","World","0","W00","World","H0","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"567516","567516","0","true","false",
"C","A","19950101","1995","52","1995","410","KOR","Rep. of Korea","X","Export","0","W00","World","0","W00","World","H0","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2471890176","2471890176","0","true","false",
"C","A","19950101","1995","52","1995","417","KGZ","Kyrgyzstan","X","Export","0","W00","World","0","W00","World","H0","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"45583392","45583392","0","true","false",
"C","A","19950101","1995","52","1995","428","LVA","Latvia","X","Export","0","W00","World","0","W00","World","H0","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"22809870","22809870","0","true","false",
"C","A","19950101","1995","52","1995","440","LTU","Lithuania","X","Export","0","W00","World","0","W00","World","H0","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"308137952","308137952","0","true","false",
"C","A","19950101","1995","52","1995","446","MAC","China, Macao SAR","X","Export","0","W00","World","0","W00","World","H0","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"94566","94566","0","true","false",
"C","A","19950101","1995","52","1995","450","MDG","Madagascar","X","Export","0","W00","World","0","W00","World","H0","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"14516502","14516502","0","true","false",
"C","A","19950101","1995","52","1995","454","MWI","Malawi","X","Export","0","W00","World","0","W00","World","H0","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"339755","339755","0","true","false",
"C","A","19950101","1995","52","1995","458","MYS","Malaysia","X","Export","0","W00","World","0","W00","World","H0","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"5158090248","5158090248","0","true","false",
"C","A","19950101","1995","52","1995","470","MLT","Malta","X","Export","0","W00","World","0","W00","World","H0","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"29627408","29627408","0","true","false",
