country,year,pharma_imports,fuel_imports,oil_exports
ROU,2016,3038220078.0,4210014737.0,2308414521.0
ROU,2017,3330903014.67,5604456552.14,2682057032.86
ROU,2018,3528325351.17,7378659008.81,3279849668.62
ROU,2019,3825695827.36,7407204367.91,2924933951.75
ROU,2020,4233308439.14,4821623721.09,1717183708.55
ROU,2021,4820163072.95,8776428992.23,3114195265.63
ROU,2022,4751173613.58,16181106482.09,7392245431.91
ROU,2023,5469396185.48,11254439983.72,5342327594.0
ROU,2024,6578181814.95,11224367164.57,4894867279.36
RUS,1996,1184772736.0,1666721024.0,38257545216.0
RUS,1997,1680160384.0,2174961408.0,40009138176.0
RUS,1998,1316581044.0,1461896932.0,28193779901.0
RUS,1999,854904304.0,774823003.0,31195498553.0
RUS,2000,1245540864.0,1384678001.0,52337355409.0
RUS,2001,1801126902.0,979082104.0,51860984947.0
RUS,2002,1563289794.0,1002855810.0,56120644815.0
RUS,2003,2291929226.0,1293274392.0,73055566029.0
RUS,2004,2857682084.0,1410925379.0,99612852047.0
RUS,2005,4311127367.0,1612725269.0,149534897538.0
RUS,2006,6220579045.0,1832599649.0,190010930374.0
RUS,2007,6696138858.0,2528501436.0,216515402174.0
RUS,2008,9047127883.0,4080378080.0,307371505441.0
RUS,2009,8509911312.0,2378581126.0,190171159131.0
RUS,2010,11124726458.0,2829253309.0,262683509796.0
RUS,2011,13185259101.0,5068772796.0,352185422979.0
RUS,2012,13393867611.0,4054518933.0,368853370252.0
RUS,2013,14552449597.0,3643427231.0,372036095506.0
RUS,2014,12804389983.0,4041277121.0,346119386912.0
RUS,2015,8691483707.0,2990715477.0,216101146781.0
RUS,2016,8908879228.45,1501786419.66,145734665596.77
RUS,2017,10840888708.79,2029477976.45,186285061833.69
RUS,2018,10581331864.51,2096045235.3,237851670565.04
RUS,2019,14078326331.66,1954210881.78,221688597110.24
RUS,2020,10806627923.007,1699289513.686,141918219658.824
RUS,2021,13779230193.473,2279022581.117,212417989931.592
RWA,1996,7185895.0,26951776.0,17324.0
RWA,1997,10370358.0,34291568.0,69893.0
RWA,1998,10452310.0,38030000.0,
RWA,1999,6739804.0,40145192.0,1052.0
RWA,2001,8833922.0,39765029.0,126340801.0
RWA,2002,13637007.0,40900122.0,2529582.0
RWA,2003,12771366.0,40979984.0,3429167.0
RWA,2004,21004612.0,46071089.0,3886029.0
RWA,2005,28665876.0,8389040.0,5017467.0
RWA,2006,34534936.0,16247153.0,2632755.0
RWA,2007,36459462.0,19593620.0,1033936.0
RWA,2008,48072270.0,42054782.0,1198544.0
RWA,2009,78661021.0,92510056.0,554102.0
RWA,2010,62577539.096,135610266.099,1715092.806
RWA,2011,79358859.651,292009782.637,20183445.347
RWA,2012,72761350.573,64674033.017,23532422.625
RWA,2013,97524623.958,406365117.212,72595204.357
RWA,2014,96422252.482,432469943.136,100789546.548
RWA,2015,87527279.598,427253493.668,89822501.354
RWA,2016,94669245.623,425068781.881,111508960.186
RWA,2017,106759077.797,497677723.048,136615347.453
RWA,2018,85281394.554,565926029.011,131701907.544
RWA,2019,102503070.01,534206926.61,150647280.16
RWA,2020,108848544.46,396010231.85,79458658.18
RWA,2021,115747410.7,411782416.23,109687456.27
RWA,2022,98250358.96,786115906.97,198518141.67
S19,1997,564704000.0,9089843200.0,1151763584.0
S19,1998,596413696.0,6720924160.0,848087296.0
S19,1999,735573504.0,8169931776.0,1058363328.0
S19,2000,710039827.0,13029808292.0,1656843233.0
S19,2001,812444321.0,11807966210.0,1792571021.0
S19,2002,891341213.0,11648067824.0,2138470783.0
S19,2003,966577400.0,15203077000.0,3338636900.0
S19,2004,1208893388.0,21582282219.0,5459645970.0
S19,2005,1288304681.0,28097235468.0,8853672727.0
S19,2006,1397040993.0,36633444690.0,10785608341.0
S19,2007,1526178724.0,43537256439.0,13712917400.0
S19,2008,1671411143.0,61893102113.0,18539562287.0
S19,2009,1808345976.0,37409630167.0,11288108404.0
S19,2010,1999108442.0,51622742844.0,14360364020.0
S19,2011,2273509583.0,63128236162.0,17391577750.0
S19,2012,2392751771.0,70041310333.0,21543133448.0
S19,2013,2633338756.0,68653597662.0,23023487703.0
S19,2014,2656992435.0,65198695550.0,20024137555.0
S19,2015,2812992168.0,37570960899.0,11571306467.0
S19,2016,2952930052.0,31868491463.0,9823001487.0
S19,2017,3414817494.06,40503469336.44,10935938120.03
S19,2018,3859740454.08,51267942893.83,13817953898.94
S19,2019,4261283168.81,44349483517.78,12930591626.54
S19,2020,4435105643.545,29731444498.896,6265372422.036
S19,2021,5296588459.567,49760530760.392,10253242536.631
S19,2022,7284825352.62,78240836827.27,17547405947.3
S19,2023,5743449116.315,56881237653.782,13179909201.718
S19,2024,5706937619.082,53470347748.21,12740054284.893
SAU,1995,751095168.0,61100936.0,42543939584.0
SAU,1996,766717376.0,52109624.0,50060193792.0
SAU,1998,886745472.0,52867068.0,33555128320.0
SAU,1999,893680454.0,54624558.0,44877052022.0
SAU,2000,859049074.0,42148586.0,70864896048.0
SAU,2001,943750780.0,59100607.0,59787724068.0
SAU,2002,980601759.0,63946747.0,63813882701.0
SAU,2003,1430114054.0,92156115.0,82270088704.0
SAU,2004,1515074694.0,104307864.0,110745837899.0
SAU,2005,1705293522.0,125469666.0,161716352436.0
SAU,2006,1911055574.0,150873602.0,188468428865.0
SAU,2007,2188868434.0,191140490.0,205427320334.0
SAU,2008,2698708707.0,256191520.0,281032221423.0
SAU,2009,3173639211.0,205220953.0,163080615378.0
SAU,2010,3342529245.0,236434429.0,215247457859.0
SAU,2011,3743539879.0,330847347.0,317622012760.0
SAU,2012,4383551613.0,665390698.0,337482103985.0
SAU,2013,5118761865.0,2194257943.0,321928139210.0
SAU,2014,5297595890.0,2559553768.0,284721342546.0
SAU,2015,5697402938.772,1222426026.716,153058929584.783
SAU,2016,5152327240.401,1747205117.337,136216804932.359
SAU,2017,5303693042.293,3029344967.203,170244945406.232
SAU,2018,5575475540.668,4180550704.169,231588793794.996
SAU,2019,5366889184.228,4321213962.636,200488586824.319
SAU,2020,5682366858.741,4581551885.995,119396885818.544
SAU,2021,6929545297.161,7389487772.329,202191489481.746
SAU,2022,7319684333.808,14271478814.413,327009128613.572
SAU,2023,7775489724.813,15255838341.271,246467131333.464
SAU,2024,9146103050.814,13153766550.622,223387106063.322
SCG,1996,45516000.0,570979008.0,39189000.0
SCG,1997,60951000.0,767609984.0,46396000.0
SCG,1998,82827000.0,766108032.0,78038000.0
SCG,1999,65181000.0,587747968.0,35709000.0
SCG,2000,58050000.0,745669000.0,4369000.0
SCG,2001,63600362.0,1001221466.0,50228869.0
SCG,2002,98630918.0,1070327373.0,77536414.0
SCG,2004,237457988.0,1703969832.0,91426842.0
SDN,1995,33474576.0,165053952.0,1716188.0
SDN,1996,21768636.0,208877616.0,1098.0
SDN,1997,40737528.0,271334560.0,553.0
SDN,1998,42738760.0,217423760.0,
SDN,1999,30031140.0,125861856.0,242.0
SDN,2000,52058794.613,124912824.093,1402735698.478
SDN,2001,54204831.724,45859584.643,1422081606.149
SDN,2002,66515469.385,117652049.563,721033172.312
SDN,2003,79090756.988,94277865.173,1969305535.139
SDN,2004,115233992.622,73165034.679,2792066916.24
SDN,2005,181353098.415,120645650.432,3742740123.981
SDN,2006,210817293.724,218285315.805,4769574597.182
SDN,2007,348432006.902,309972596.051,8391743236.876
SDN,2008,282567780.539,802731644.168,11121653971.975
SDN,2009,270874812.704,351636512.496,6793837548.711
SDN,2010,349068089.0,783338925.0,9784269507.0
SDN,2011,292533730.0,1268946256.0,7406588040.0
SDN,2012,308639010.0,713463615.0,855269.0
SDN,2013,374516925.79,1032457396.7,1304616087.0
SDN,2014,478511419.15,1572803961.66,3111972465.61
SDN,2015,501779828.0,222420681.0,3000499379.0
SDN,2016,469344534.0,715002608.0,424326108.0
SDN,2017,508014949.0,881498242.0,548815040.0
SDN,2018,406979465.0,1359241362.0,509491826.0
SEN,1996,30172344.0,643837056.0,92000496.0
SEN,1997,35912980.0,437769184.0,91562768.0
SEN,1998,49639856.0,132551784.0,93234704.0
SEN,1999,58111106.0,163042805.0,80961019.0
SEN,2000,42459731.0,348503356.0,97224312.0
SEN,2001,55476846.0,290063280.0,139524548.0
SEN,2002,67753452.0,287320213.0,158579911.0
SEN,2003,78448865.0,446051314.0,232214692.0
SEN,2004,97980828.0,520300095.0,255400256.0
SEN,2005,101040320.0,801185218.0,309745797.0
SEN,2006,112209706.0,949835772.0,421188196.0
SEN,2007,129237695.0,1297536083.0,297916167.0
SEN,2008,141946166.0,1808497245.0,737317497.0
SEN,2009,136428838.0,1092936734.0,440823125.0
SEN,2010,135032738.331,1428274743.238,436103644.93
SEN,2011,168323540.0,1877198605.0,374420487.0
SEN,2012,176375017.0,1845811977.0,360803508.0
SEN,2013,181709941.0,1943670924.0,439198853.0
SEN,2014,198451988.0,1928653955.0,460980436.0
SEN,2015,180297041.0,1315999733.0,362449093.0
SEN,2016,178669153.0,1084869030.0,282195783.0
SEN,2017,212936710.71,1477454752.118,442773841.214
SEN,2018,243730796.22,2255997490.242,571449271.268
SEN,2019,265028085.333,2105609967.831,831890592.927
SEN,2020,281113927.76,1809212109.843,628195888.974
SEN,2021,339057970.858,2450805577.651,807710434.414
SEN,2022,311182222.012,3817842182.504,1042332646.321
SEN,2023,333942654.432,3525791583.396,1141904803.656
SEN,2024,353469734.432,3590505194.446,2064250904.588
SGP,1995,313918016.0,10031093760.0,8095047680.0
SGP,1996,341603064.0,12282173043.0,11944569243.0
SGP,1997,347303829.0,12555602438.0,11001914887.0
SGP,1998,321738272.0,8174409216.0,8211392000.0
SGP,1999,407556425.0,10080354499.0,9098628963.0
SGP,2000,404798355.0,16222132365.0,10144732343.0
SGP,2001,429981901.0,14593474854.0,9227589038.0
SGP,2002,483506129.0,15204132084.0,9748444963.0
SGP,2003,541270331.0,18291668476.0,13575277235.0
SGP,2004,648163491.0,25807591113.0,19870474048.0
SGP,2005,1037723841.0,35564531482.0,28002825598.0
SGP,2006,1277984790.0,44914816766.0,35655289211.0
SGP,2007,1326807270.0,52622240685.0,41340517601.0
SGP,2008,1521081288.0,87345957963.0,62487020001.0
SGP,2009,1705287015.0,58851272070.0,41131097818.0
SGP,2010,1893826847.458,81054825065.187,56619584274.344
SGP,2011,2385362060.807,119275770945.109,80974032831.404
SGP,2012,2182410448.229,123876189331.658,75584896782.845
SGP,2013,2223835018.55,116911426812.64,71404702691.477
SGP,2014,2169237119.476,113493691013.24,68689443624.768
SGP,2015,2234744043.127,64578597155.398,43646591953.604
SGP,2016,2334317800.511,51045243300.652,37437934446.056
SGP,2017,2494956250.045,72331698761.034,47785507747.462
SGP,2018,2931555640.644,87875978262.075,54026759166.714
SGP,2019,3190238119.445,75266877960.335,47874524955.25
SGP,2020,3604153685.051,49086880201.008,30231843316.67
SGP,2021,4449858055.784,75341462776.422,45897221309.092
SGP,2022,5180571629.767,105234516245.008,65648865087.978
SGP,2023,4351997743.134,87325931466.707,58862420795.05
SGP,2024,5748945483.256,87330522845.142,56213225253.599
SLB,1996,1195718.0,40164706.0,
SLB,2002,861534.0,11396197.0,
SLB,2003,2124524.0,15993317.0,253.0
SLB,2004,3108032.0,2941610.0,30064.0
SLB,2005,2728921.0,4433942.0,13343.0
SLB,2006,4998243.0,26931471.0,7126.0
SLB,2007,3760479.0,71705812.0,
SLB,2008,6572463.0,80401183.0,
SLB,2009,3633194.979,45311280.47,277.048
SLB,2010,4121079.0,71165506.0,4786.0
SLB,2011,8449580.221,85847620.795,15493.039
SLB,2012,4972063.568,133173054.27,13356.039
SLB,2013,5782938.028,173259017.746,36389.876
SLB,2014,5852054.495,118169681.688,3379.994
SLB,2015,5320576.0,74662359.0,7314.0
SLB,2016,9617411.0,73039429.0,47538.0
SLB,2017,4725180.816,80006193.772,24.959
SLB,2018,4270738.855,101508677.853,
SLE,2000,2928675.0,43063623.0,
SLE,2002,3492852.0,139758416.0,
SLE,2014,37083358.0,788487452.0,35881.0
SLE,2015,34272504.0,478209957.0,201950.0
SLE,2016,45799661.0,64979183.0,51900.0
SLE,2017,18455070.488,8429964.49,35373.524
SLE,2018,24173609.39,13924194.09,294328.78
SLV,1995,97721096.0,240963152.0,592796.0
SLV,1996,98656568.0,323128992.0,33093348.0
SLV,1997,102585896.0,335299232.0,
SLV,1998,84707864.0,321155968.0,47501160.0
SLV,1999,93072795.0,358476297.0,54708737.0
SLV,2000,141358883.94,303649551.77,8023193.4
SLV,2001,138764352.56,240210149.8,4569880.75
SLV,2002,150271342.24,504738411.5,64715249.78
SLV,2003,171918122.99,625307469.35,63170544.96
SLV,2004,206585958.76,701424190.09,62408684.52
SLV,2005,261753870.59,971933366.49,65580388.13
SLV,2006,248410916.08,1079546725.64,89550116.4
SLV,2007,252221318.86,1433404191.09,123991272.46
SLV,2008,293788524.04,1827623761.2,172296031.63
SLV,2009,299135386.43,1115504159.32,111888725.65
SLV,2010,325877436.66,1376441684.22,141454600.66
SLV,2011,374527634.92,1739554011.36,181630153.88
SLV,2012,344546162.32,1948760315.95,186063327.56
SLV,2013,302230728.43,2029474299.15,128555341.95
SLV,2014,305784723.36,1863219468.53,136984993.58
SLV,2015,344712638.7,1396690853.59,108282919.55
SLV,2016,353400753.0,1176893954.32,154911712.5
SLV,2017,347384422.24,1409949106.27,182609767.15
SLV,2018,347514700.97,1843982659.74,208864000.8
SLV,2019,416901650.98,1700491703.41,199053799.17
SLV,2020,419689916.11,1019142954.03,154275695.77
SLV,2021,617348120.33,1925296465.11,248546376.88
SLV,2022,577435797.95,2825148985.51,340878088.17
SLV,2023,580668716.76,2552458835.77,344174105.0
SLV,2024,651739415.63,2366213456.25,322450061.86
SRB,2006,352592672.0,2595015224.0,227356158.0
SRB,2007,512560599.0,3194671404.0,231932247.0
SRB,2008,667262426.0,4671277932.0,376959694.0
SRB,2009,355287194.0,2382926371.0,392049388.0
SRB,2010,361702271.0,2980343718.0,501331377.0
SRB,2011,702689997.0,3963618253.0,503888029.0
SRB,2012,680839334.0,3319951731.0,401455285.0
SRB,2013,737535943.0,3112025820.0,704943005.0
SRB,2014,673001271.0,2893786043.0,553509336.0
SRB,2015,609997059.0,2097059266.0,380617061.0
SRB,2016,596512071.0,1695246690.0,381971850.0
SRB,2017,743377379.0,2301571981.0,431326724.0
SRB,2018,833861184.0,3000084919.0,580417980.0
SRB,2019,950228848.0,2873941133.0,524654678.0
SRB,2020,1235138576.0,1926639721.0,448503456.0
SRB,2021,1477772998.0,3064040673.0,744726993.0
SRB,2022,1565846518.0,7276712254.0,1580001777.0
SRB,2023,1543263109.0,5558118621.0,1880394478.0
SRB,2024,1697325107.0,4913743317.0,1256796104.0
STP,1999,73821.0,3324393.0,
STP,2000,48931.0,3279325.0,
STP,2001,82222.0,4257440.0,
STP,2002,93484.0,3781425.0,
STP,2003,281287.0,4415199.0,352.0
STP,2004,486978.0,6174557.0,
STP,2005,298517.0,10094368.0,
STP,2006,282901.0,14410422.0,
STP,2007,266695.0,16247899.0,2243883.0
STP,2008,1065406.0,26573299.0,4945460.0
STP,2009,985195.0,16031843.0,1850595.0
STP,2010,958044.0,18165241.0,
STP,2011,959683.0,22207145.0,5097425.0
STP,2012,748094.0,36572527.0,45137.0
STP,2013,1141200.0,40299283.0,
STP,2014,775158.0,38846692.0,
STP,2015,582754.0,32076687.0,
STP,2016,727919.0,22236165.0,
STP,2017,1096314.508,28558644.252,79.527
STP,2018,1125399.188,32763846.194,461.421
STP,2019,2527598.55,34244977.969,
STP,2020,1422518.891,25433581.877,
STP,2021,1787641.78,32665021.665,4085.814
STP,2022,1552407.07,57041241.72,4988797.548
STP,2023,1456746.749,53782055.316,
SUR,1995,3133438.0,69139488.0,10613259.0
SUR,1996,1718937.0,61910636.0,13652675.0
SUR,1999,3628000.0,47511000.0,
SUR,2000,4723261.0,35337092.0,5163019.0
SUR,2001,4407397.0,78401189.0,6282453.0
SUR,2002,3532689.0,72264529.0,11909997.0
SUR,2003,5907204.0,103404049.0,11441167.0
SUR,2004,5650364.0,103060638.0,18910153.0
SUR,2005,6783066.0,180231631.0,26892808.0
SUR,2006,8061828.0,193452371.0,53398140.0
SUR,2007,8660138.0,166555964.0,58889857.0
SUR,2008,10895863.0,202916405.0,187942808.0
SUR,2009,12289706.0,216928375.0,64965229.0
SUR,2010,11259611.0,264121719.0,263639411.0
SUR,2011,13134883.0,382950714.0,220858501.0
SUR,2012,13941857.0,268784036.0,129874115.0
SUR,2013,14789867.0,501341527.0,184962771.0
SUR,2014,14914922.0,383633888.0,200454545.0
SUR,2015,17028643.013,265154942.331,13769.681
SUR,2016,14204812.283,179414781.456,
SUR,2017,16061258.604,132259431.661,139601501.596
SUR,2018,15455710.014,120744217.565,266849.272
SUR,2019,17208047.987,224312416.681,31921.555
SUR,2020,15805666.495,198776732.587,14701781.117
SUR,2021,18011499.6,133889083.5,73939605.79
SUR,2022,16694703.49,161570627.16,198641621.04
SUR,2023,15039461.837,202973037.688,539112.825
SUR,2024,15352617.722,225332747.177,45164260.014
SVK,1995,253153808.0,1037567616.0,355735904.0
SVK,1996,299793376.0,1268909568.0,415990016.0
SVK,1997,331543648.0,1840909696.0,444819488.0
SVK,1998,321057792.0,1426772096.0,375806208.0
SVK,1999,336393962.0,1440129911.0,478046125.0
SVK,2000,347141731.0,2238105549.0,831769951.0
SVK,2001,390791374.0,2247828356.0,832845988.0
SVK,2002,475156374.0,2229498230.0,877354791.0
SVK,2003,584237620.0,2745928011.0,1138390105.0
SVK,2004,837710036.0,3686768545.0,1785836337.0
SVK,2005,955340763.0,4519485753.0,2167745277.0
SVK,2006,1109011420.0,5999683002.0,2452967174.0
SVK,2007,1564484229.0,6398550725.0,2730514304.0
SVK,2008,1770132723.0,9315348158.0,3668684936.0
SVK,2009,1868413119.0,6443492274.0,2550575481.0
SVK,2010,1759672875.64,8253566617.974,3479653780.322
SVK,2011,2139589884.867,10954843397.035,5024916168.57
SVK,2012,1793728741.967,9640790907.674,4753804431.404
SVK,2013,1993461040.42,9940063051.541,4684448989.053
SVK,2014,2011573427.168,8136859665.078,3863489917.077
SVK,2015,1822973085.626,5986898742.783,2680739939.204
SVK,2016,1966123313.704,4890616609.556,2108377716.513
SVK,2017,1916683500.171,6146524878.379,2786540590.443
SVK,2018,1959991430.543,7273561781.711,2718787773.202
SVK,2019,2062022977.755,6960490143.323,2618814938.644
SVK,2020,2447316953.929,5306928265.513,2081411744.618
SVK,2021,2628805527.583,8981945351.47,3351559687.372
SVK,2022,2652532244.664,16240415186.151,5597311422.846
SVK,2023,2735824526.957,9942540768.737,4098065942.54
SVK,2024,3051088999.824,9364498968.968,4587504931.242
SVN,1995,141057680.0,624418112.0,99218192.0
SVN,1996,156479600.0,754925952.0,77466264.0
SVN,1997,162568496.0,782568192.0,101118896.0
SVN,1998,189384400.0,562255808.0,88663824.0
SVN,1999,184452191.0,642590446.0,51387709.0
SVN,2000,200326709.0,917585429.0,57049558.0
SVN,2001,226107485.0,819757428.0,88130675.0
SVN,2002,269158657.0,771606389.0,112225895.0
SVN,2003,349997147.0,1070075984.0,172779051.0
SVN,2004,456337816.0,1450206808.0,253350439.0
SVN,2005,525204558.0,2072822788.0,372719282.0
SVN,2006,585165517.0,2560216564.0,563518583.0
SVN,2007,759035874.0,2781862377.0,513116347.0
SVN,2008,899619775.0,4340849696.0,879054459.0
SVN,2009,909309589.0,2701940541.0,727255918.0
SVN,2010,933729560.0,3426574404.0,1033780721.0
SVN,2011,1035446536.0,4765649161.0,1662636570.0
SVN,2012,1015018537.0,4852711911.0,1745486746.0
SVN,2013,1167036882.0,4434616222.0,1900969793.0
SVN,2014,1227779314.0,3888077725.0,1873166413.0
SVN,2015,1112286027.0,2759442791.0,1410473373.0
SVN,2016,1202583576.03,2178531755.15,1247423847.41
SVN,2017,1335995411.3,2872141313.39,1564089441.86
SVN,2018,1949350005.39,3409272130.66,1899911881.21
SVN,2019,4387390743.49,3766386184.41,1990935652.67
SVN,2020,5886266468.11,2058713083.39,1145079424.46
SVN,2021,6557357614.863,3666068858.392,1918059888.685
SVN,2022,9003898680.146,8020971471.507,4367365637.263
SVN,2023,8728747343.109,5562546640.833,3310014962.254
SVN,2024,11060883742.888,5150103819.587,3104219625.976
SWE,1995,1074194432.0,3589182720.0,1452098688.0
SWE,1996,1233161984.0,4781707264.0,1814880768.0
SWE,1997,1124137088.0,4463318528.0,1774102912.0
SWE,1998,1210673664.0,3565659392.0,1552789248.0
SWE,1999,1364806274.0,3756460520.0,1615250319.0
SWE,2000,1291586550.0,6562935563.0,2885416087.0
SWE,2001,1423933080.0,5536412382.0,2545046290.0
SWE,2002,1809669542.0,5808045496.0,2399009000.0
SWE,2003,2168729925.0,8071803235.0,3203346178.0
SWE,2004,2446990510.0,9790804375.0,4741360676.0
SWE,2005,2672450997.0,13036954611.0,6485230310.0
SWE,2006,3116130885.0,15739303329.0,8216898874.0
SWE,2007,3554256271.0,16934070531.0,8405972485.0
SWE,2008,4130110825.0,24413362528.0,13549482177.0
SWE,2009,4002227593.0,13892526565.0,8059753346.0
SWE,2010,4037646147.0,19903269352.0,11060857537.0
SWE,2011,4397257004.0,24976643435.0,13653893611.0
SWE,2012,4473726132.015,26516605301.331,16182365309.979
SWE,2013,4510812768.944,22976044286.001,13146515704.724
SWE,2014,4361586304.605,21954256083.414,13309328655.532
SWE,2015,3816635185.639,13516604984.205,8649075219.512
SWE,2016,4252850303.67,12455809098.203,7869204110.073
SWE,2017,4273742906.32,15463000665.316,9854533652.991
SWE,2018,4615338908.142,20227502623.559,12339480473.606
SWE,2019,4848111150.064,16774210627.918,10214440345.731
SWE,2020,5379713148.384,11645146605.286,7037037388.442
SWE,2021,5928979800.757,18192271749.628,13189217797.585
SWE,2022,6341014891.902,28513490713.651,20073914124.381
SWE,2023,6464201449.807,21589488481.636,14769617619.137
SWE,2024,7360152462.738,19542394168.413,13941540228.25
SWZ,2000,17266112.0,138441847.0,6304519.0
SWZ,2001,15664331.0,103548004.0,6701638.0
SWZ,2002,15690265.0,103681810.0,7643476.0
SWZ,2003,23348149.0,122839845.0,10833228.0
SWZ,2004,30216582.0,149185490.0,14182341.0
SWZ,2005,31560791.0,194310717.0,9022514.0
SWZ,2006,23051497.0,181233728.0,15921964.0
SWZ,2007,26936099.0,179243952.0,14011272.0
SWZ,2008,23157569.527,221797486.299,20239727.718
SWZ,2009,34506759.496,179246603.346,10209183.472
SWZ,2010,58269062.673,221395107.695,18075025.802
SWZ,2011,67310881.103,277365518.975,12662544.287
SWZ,2012,36313995.256,318964685.722,17837951.406
SWZ,2013,38141304.105,348356429.274,25991134.26
SWZ,2014,42128733.205,286508508.176,19263230.19
SWZ,2015,56887612.8,177778265.119,14103034.702
SWZ,2016,52530091.617,168362998.649,15073730.26
SWZ,2017,48161711.604,181507517.14,21355884.83
SWZ,2018,46940942.893,273634120.122,18419262.602
SWZ,2019,44030602.11,297589307.82,16703979.77
SWZ,2020,56306881.95,240424388.17,19872910.01
SWZ,2021,60035167.0,363494803.03,24423779.89
SWZ,2022,44936721.93,359507626.31,55699655.11
SWZ,2023,40456717.24,381738573.76,75398604.11
SYC,1995,2243061.0,44268364.0,24824098.0
SYC,1996,1920429.0,11376486.0,30469286.0
SYC,1997,2144847.0,50107757.0,39838436.0
SYC,1998,4048028.0,36077907.0,26606794.0
SYC,1999,5433645.0,42930688.0,31744887.0
SYC,2000,45266497.0,74348930.0,62318782.0
SYC,2001,5679095.0,173269.0,23013.0
SYC,2002,4743271.0,60837510.0,46526911.0
SYC,2003,21987415.156,142086928.52,119841327.528
SYC,2004,11855435.248,297869053.275,202062512.522
SYC,2005,10235974.19,298447774.875,226263007.164
SYC,2006,6793712.616,517295618.003,413832047.367
SYC,2007,13817388.845,563499880.995,395751231.739
SYC,2008,6102172.111,638104304.199,260463043.421
SYC,2009,13607104.206,464724884.902,186991.066
SYC,2010,20829945.087,1215295910.307,451063361.821
SYC,2011,18812134.409,1645347216.781,613549617.636
SYC,2012,17227673.904,883280340.278,541680490.07
SYC,2013,17088569.426,612066991.045,411584686.204
SYC,2014,16462029.79,839617724.506,570395264.814
SYC,2015,7324091.046,173462156.106,140892523.772
SYC,2016,7018558.136,192340891.484,126630766.611
SYC,2017,8444187.95,213746051.049,152073501.413
SYC,2018,8814366.702,296247799.636,161737555.387
SYC,2019,10157302.779,231459894.276,307044001.773
SYC,2020,10397753.949,158521446.574,97429980.668
SYC,2021,13124862.306,205048195.572,108364366.814
SYC,2022,11522005.491,267318962.288,135382182.154
SYC,2023,17625036.006,310094341.834,193990562.854
SYC,2024,18215218.786,308286080.332,218260294.135
SYR,2001,29113543.0,857998322.0,16105770667.0
SYR,2002,201718981.0,562344939.0,19436236403.0
SYR,2003,43165371.0,766954540.0,16845888618.0
SYR,2004,153033916.0,2127570122.0,14998204201.0
SYR,2005,42559642.0,152039720.0,4374732751.0
SYR,2006,37653436.0,3116811300.0,4405623121.0
SYR,2007,44871579.0,4785771660.0,4746114654.0
SYR,2008,79567690.0,5691511613.0,5546952281.0
SYR,2009,109191198.0,1979359567.0,3666688608.0
SYR,2010,268314870.0,3451101389.0,5663505802.0
TCA,1999,790154.0,11273158.0,3275.0
TCA,2000,313951.0,3081291.0,22402.0
TCA,2001,10602.0,871900.0,
TCA,2002,13370.0,604617.0,
TCA,2003,9763.0,1496926.0,
TCA,2004,26012.0,1260062.0,
TCA,2005,1511746.0,31593765.0,10555.0
TCA,2006,2783314.0,51002806.0,275.0
TCA,2007,3320240.0,49039338.0,3080.0
TCA,2008,10713920.0,71889979.0,478629.0
TCA,2009,2634346.0,42467485.0,35590.0
TCA,2011,2284609.0,75701127.0,1860.0
TCA,2012,2829484.0,75963106.0,1240.0
TCD,1995,7700173.0,38589856.0,
TGO,1995,17511412.0,166494512.0,71558864.0
TGO,1996,16894280.0,202363424.0,43865964.0
TGO,1997,15023842.0,202536432.0,11558047.0
TGO,1998,13962255.0,221884256.0,10571786.0
TGO,1999,12427792.0,265529072.0,13303737.0
TGO,2000,10240657.0,60948098.0,1241633.0
TGO,2001,11463222.0,56205468.0,901288.0
TGO,2002,15272286.0,60992273.0,1336891.0
TGO,2003,20502962.0,106890382.0,2889960.0
TGO,2004,23610991.0,128174315.0,1428261.0
TGO,2005,30172586.0,171818470.0,4492414.0
TGO,2007,48341419.0,212795157.0,12971.0
TGO,2008,42412651.918,722598043.714,100765038.49
TGO,2009,61714617.723,253283379.731,42679078.208
TGO,2010,74324261.443,227181797.01,42693133.261
TGO,2011,55951703.17,298649293.66,86152414.7
TGO,2012,73227699.062,463834521.767,128263047.887
TGO,2013,86462166.697,855227145.187,117674685.422
TGO,2014,74255903.518,484364454.328,85977176.136
TGO,2015,99687805.588,313796653.189,36752338.836
TGO,2016,89344137.218,174809264.99,42543322.95
TGO,2017,110482450.308,181171424.116,71862595.293
TGO,2018,81539769.359,370100356.928,168920490.512
TGO,2019,125925201.934,242895916.885,172513952.08
TGO,2020,121069017.015,235026195.734,60213787.465
TGO,2021,143816792.836,260731385.895,72999281.29
TGO,2022,139097530.156,405214115.117,120345199.44
TGO,2023,145254696.744,437572496.289,203185231.773
TGO,2024,120200520.05,450130594.287,120087467.618
THA,1995,300410496.0,4775110144.0,406753728.0
THA,1996,343404589.0,6323625572.0,915570108.0
THA,1997,368296675.0,5781356316.0,1370142274.0
THA,1998,229159373.0,3435983655.0,831946639.0
THA,1999,327568223.0,4830291701.0,1063293617.0
THA,2000,346919060.0,7548633471.0,2206323268.0
THA,2001,386881654.0,7473782255.0,1809944412.0
THA,2002,397850076.0,7478913864.0,1819782128.0
THA,2003,502191829.0,9029481666.0,2126773801.0
THA,2004,545223546.0,13206054414.0,3415241633.0
THA,2005,680591051.0,20942850738.0,4768037365.0
